,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
119,Scott Dann,DF,30,15.9,1.0,19.0,4.0,21.1,1.19,0.25,0.05,0.25,10.2,0.0,0.0,0.0,2.3,2.3,0.12,-1.3,-1.3,,,,,,,,,,,
120,Martin Kelly,DF,27,13.3,0.0,5.0,2.0,40.0,0.38,0.15,0.0,0.0,12.1,0.0,0.0,0.0,0.4,0.4,0.09,-0.4,-0.4,,,,,,,,,,,
121,Julián Speroni,GK,38,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
122,Aaron Wan-Bissaka,DF,19,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
123,Jason Puncheon,MF,31,7.2,0.0,10.0,2.0,20.0,1.4,0.28,0.0,0.0,19.0,1.0,0.0,0.0,1.2,1.2,0.15,-1.2,-1.2,,,,,,,,,,,
124,Bakary Sako,"FW,MF",29,5.3,3.0,17.0,6.0,35.3,3.2,1.13,0.18,0.5,15.5,0.0,0.0,0.0,1.9,1.9,0.12,1.1,1.1,,,,,,,,,,,
125,Jaïro Riedewald,"MF,DF",20,4.9,0.0,1.0,0.0,0.0,0.2,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,,,,,,,,,,,,
126,Alexander Sørloth,FW,21,4.0,0.0,7.0,3.0,42.9,1.75,0.75,0.0,0.0,17.3,0.0,0.0,0.0,0.5,0.5,0.07,-0.5,-0.5,,,,,,,,,,,
127,Lee Chung-yong,"FW,MF",29,1.5,0.0,1.0,0.0,0.0,0.67,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,,,,,,,,,,,,
128,Damien Delaney,DF,36,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
129,Levi Lumeka,FW,18,0.3,0.0,1.0,0.0,0.0,3.46,0.0,0.0,11.7,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1,,,,,,,,,,,,
130,Freddie Ladapo,FW,24,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
131,Sullay Kaikai,MF,21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
132,Pape Souaré,DF,27,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
133,Squad Total,44,466,134.0,28.8,12.26,3.53,0.08,0.27,17.8,20.0,8.0,10.0,53.5,45.9,0.1,-9.5,,,,,,,,,,,,,,,
